tconst	averageRating	numVotes
tt0066482	6.1	2936
tt0066483	6	92
tt0066484	5	47
tt0066485	6.3	470
tt0066486	6.8	36
tt0066487	5.6	65
tt0066489	4.6	45
tt0066490	7.3	934
tt0066491	7.4	13208
tt0066492	4	3306
tt0066493	5.3	38
tt0066494	5.6	734
tt0066495	6.4	7333
tt0066496	5.7	131
tt0066497	5.9	160
tt0066498	7.7	3474
tt0066499	6.3	261
tt0066500	7.9	4478
tt0066501	5.5	232
tt0066502	6.8	744
tt0066503	8.3	59
tt0066504	7.1	78
tt0066505	5.2	114
tt0066507	4.2	151
tt0066509	6.7	24
tt0066510	8.5	39
tt0066511	7.6	2041
tt0066512	5.2	212
tt0066513	6.5	27
tt0066514	6.9	579
tt0066515	7.3	259
tt0066516	7	12032
tt0066517	6.5	948
tt0066518	6.4	8172
tt0066519	4.3	384
tt0066520	6.8	114
tt0066521	6.5	303
tt0066523	6	78
tt0066526	7.2	38
tt0066528	6	408
tt0066530	6.5	1586
tt0066531	6.2	387
tt0066532	5.8	605
tt0066533	7.2	248
tt0066534	7.3	8287
tt0066536	6.9	1003
tt0066537	6.7	266
tt0066538	6.9	22
tt0066539	4.8	8
tt0066540	5.5	1451
tt0066542	6	998
tt0066543	6.5	642
tt0066544	7.3	24
tt0066546	7.2	2984
tt0066548	5.7	297
tt0066549	7.3	13373
tt0066550	6.7	3076
tt0066551	6.3	63
tt0066552	5.7	316
tt0066553	4.3	761
tt0066554	5.7	261
tt0066555	7.2	29
tt0066556	2.9	277
tt0066557	4.4	96
tt0066558	6.5	14
tt0066559	5.8	582
tt0066560	6	16
tt0066561	5.2	3019
tt0066562	7.2	8
tt0066563	6.4	2411
tt0066564	4.6	1501
tt0066565	7.7	8169
tt0066567	9	7
tt0066568	4	21
tt0066569	4	134
tt0066570	7.6	36
tt0066571	4.8	40
tt0066572	5.5	167
tt0066574	5.2	431
tt0066575	5.7	15
tt0066577	5.3	176
tt0066578	5.2	4156
tt0066579	7.1	8999
tt0066580	8.1	18878
tt0066581	6.9	106
tt0066582	6.7	121
tt0066583	6.9	76
tt0066584	6.3	31
tt0066585	6.3	2241
tt0066587	7	79
tt0066589	7	50
tt0066590	6.2	22
tt0066592	3.4	265
tt0066593	5.7	1775
tt0066594	6.5	248
tt0066595	7	102
tt0066596	6.5	41
tt0066599	6.3	752
tt0066600	6.6	1441
tt0066601	6.9	17602
tt0066602	7.1	1803
tt0066603	7	2952
tt0066604	6.7	24
tt0066605	6.1	435
tt0066606	5.7	17
tt0066607	7	265
tt0066611	4	28
tt0066612	7.2	5204
tt0066613	4.5	12
tt0066614	6.3	68
tt0066615	6.8	17
tt0066617	6.4	236
tt0066618	6.8	122
tt0066619	7	95
tt0066621	5.5	66
tt0066622	6.5	58
tt0066623	5.7	606
tt0066624	7.4	16
tt0066625	7.6	2558
tt0066626	8.4	19513
tt0066627	7.7	29
tt0066628	7.3	71
tt0066629	7.7	117
tt0066630	7.2	679
tt0066631	7.4	245
tt0066633	6.9	1094
tt0066634	3.9	32
tt0066635	7	257
tt0066636	6.8	3789
tt0066637	7.4	138
tt0066638	7.1	74
tt0066639	7.2	1339
tt0066640	7.1	43
tt0066644	8.4	56
tt0066645	6.6	49
tt0066646	6.5	9
tt0066647	6.2	18
tt0066648	7.1	285
tt0066649	6.3	101
tt0066650	7.5	12
tt0066651	8.1	2399
tt0066652	8.7	2021
tt0066653	7.5	41
tt0066654	6.6	40
tt0066656	6.4	297
tt0066657	6.5	76
tt0066658	6.8	34
tt0066659	7.8	7
tt0066660	6.1	132
tt0066661	7.2	58
tt0066662	7.7	32
tt0066663	6.8	50
tt0066665	7.9	90
tt0066666	8.1	100
tt0066667	6.3	684
tt0066668	7.8	169
tt0066669	7.6	313
tt0066670	8.1	869
tt0066671	6.5	339
tt0066672	6.9	363
tt0066673	7.2	273
tt0066674	7.5	138
tt0066677	5.9	11
tt0066678	6.9	237
tt0066679	6.9	474
tt0066680	7.4	14
tt0066681	7.8	653
tt0066682	7.6	116
tt0066683	8.5	166
tt0066684	8.6	593
tt0066685	7.2	3198
tt0066686	6.6	61
tt0066687	6.4	37
tt0066688	5.6	142
tt0066689	6.6	317
tt0066690	7.6	365
tt0066691	6.5	19
tt0066692	6.4	21
tt0066693	7.3	188
tt0066694	7.7	44
tt0066695	8.6	34
tt0066696	6.9	315
tt0066697	7.2	74
tt0066698	6.2	15
tt0066699	5.6	564
tt0066700	6.8	9
tt0066701	8	6107
tt0066702	6.5	615
tt0066703	8.6	17
tt0066704	9.2	1129
tt0066705	7.3	86
tt0066707	6.6	362
tt0066708	7.1	87
tt0066709	8.1	759
tt0066711	9	11
tt0066712	6	71
tt0066713	9	29
tt0066714	8.4	1504
tt0066716	6.7	188
tt0066717	7.1	842
tt0066718	8.1	84
tt0066719	8.2	190
tt0066720	7.8	10
tt0066721	7.8	3735
tt0066722	8.4	3739
tt0066723	5.6	15
tt0066724	7.5	72
tt0066725	7	23
tt0066726	9.2	94
tt0066728	5.8	2794
tt0066729	4.8	45
tt0066730	7.5	10306
tt0066731	4.2	328
tt0066732	5.6	2452
tt0066734	5.4	29
tt0066735	6.5	10373
tt0066736	3.2	117
tt0066737	5.8	31
tt0066738	4.1	52
tt0066739	6.6	287
tt0066740	7	17303
tt0066741	5.9	22
tt0066742	6.1	246
tt0066743	4.6	287
tt0066744	7.3	10
tt0066745	5.9	2411
tt0066746	6.2	195
tt0066747	7.3	95
tt0066748	6.2	49
tt0066749	5.5	120
tt0066750	7.1	146
tt0066751	7.4	50
tt0066752	5.8	28
tt0066753	7.7	14
tt0066754	6.2	270
tt0066756	6.7	139
tt0066757	4.6	219
tt0066758	8.1	2070
tt0066759	7.1	299
tt0066760	6.5	67
tt0066761	4.4	126
tt0066762	3.8	34
tt0066763	8.1	36211
tt0066764	3.6	262
tt0066765	7.5	31984
tt0066766	6.6	352
tt0066767	6.4	9334
tt0066769	7.2	41669
tt0066770	6	29
tt0066771	4.7	572
tt0066773	6.5	2394
tt0066774	4.5	170
tt0066775	5.5	185
tt0066777	4.4	41
tt0066778	5.5	36
tt0066779	5.3	167
tt0066781	5.7	173
tt0066783	6.8	188
tt0066784	6.4	66
tt0066785	7.1	8
tt0066786	7.5	34
tt0066787	7.2	202
tt0066789	6.5	407
tt0066790	5.9	188
tt0066791	3.3	79
tt0066793	7.2	26
tt0066794	5.1	20
tt0066795	7.3	98
tt0066796	5.6	26
tt0066797	3.6	90
tt0066798	6.9	2713
tt0066799	5.5	86
tt0066801	4.5	325
tt0066802	3.9	345
tt0066803	4	129
tt0066805	6.5	408
tt0066806	7.3	1166
tt0066807	6.5	489
tt0066808	6.9	38682
tt0066809	6.9	49
tt0066810	7.5	63
tt0066811	5.9	2116
tt0066812	7.3	284
tt0066813	7	673
tt0066814	4	194
tt0066815	4.9	1189
tt0066816	3.5	975
tt0066817	7.1	41828
tt0066818	5.4	114
tt0066819	7.2	19887
tt0066820	7	520
tt0066821	3.9	61
tt0066822	5.7	196
tt0066823	5.9	41
tt0066824	6.9	1297
tt0066825	7.6	783
tt0066826	6.3	2327
tt0066827	5.1	1941
tt0066828	6.2	37
tt0066829	5.5	403
tt0066830	5.8	3259
tt0066831	7.1	15010
tt0066832	6.2	6802
tt0066833	6.6	346
tt0066834	5.4	1203
tt0066835	5.4	487
tt0066836	5.8	445
tt0066838	5.8	27
tt0066839	7	664
tt0066840	5.4	43
tt0066841	6.5	1061
tt0066842	6.9	1801
tt0066843	4.3	31
tt0066844	6.2	1387
tt0066845	2.8	934
tt0066846	2.9	678
tt0066847	4.5	488
tt0066848	5.4	1295
tt0066849	6.4	8168
tt0066850	5	594
tt0066851	5.1	89
tt0066852	4.3	337
tt0066853	6.2	42
tt0066854	6.4	239
tt0066855	7.4	108
tt0066856	5.8	2246
tt0066857	5.5	676
tt0066858	6.8	3704
tt0066859	6	284
tt0066860	7.7	92
tt0066861	4.9	87
tt0066862	7.8	896
tt0066863	5.5	2030
tt0066864	7.1	732
tt0066865	6	98
tt0066866	7.1	255
tt0066867	6.3	257
tt0066868	5.8	122
tt0066869	5.3	364
tt0066870	5.6	1208
tt0066871	5.3	594
tt0066872	5.1	367
tt0066873	5.7	88
tt0066875	5.3	186
tt0066876	7.1	10
tt0066877	6.4	123
tt0066878	5.2	36
tt0066879	5	192
tt0066880	8.1	335
tt0066881	5.1	15
tt0066882	6.6	47
tt0066883	7.5	250
tt0066884	9.2	13
tt0066885	6.1	12
tt0066886	4.7	1099
tt0066887	5.7	92
tt0066888	6.7	349
tt0066889	5.5	218
tt0066890	6.7	35
tt0066891	5.2	18
tt0066892	6.9	15582
tt0066893	3.8	676
tt0066894	6.2	3176
tt0066895	6.2	3686
tt0066896	5.6	38
tt0066897	5.3	161
tt0066898	6.1	192
tt0066899	6.6	22
tt0066900	5.6	1435
tt0066901	7.2	273
tt0066902	7.3	30
tt0066903	7.7	35
tt0066904	8.1	4221
tt0066905	4	305
tt0066906	7.5	2527
tt0066907	6.6	6685
tt0066908	5.3	81
tt0066909	6	45
tt0066910	8.8	20
tt0066911	4.7	23
tt0066912	4	10
tt0066913	5.1	142
tt0066914	4.9	2840
tt0066915	5	615
tt0066916	6.6	16
tt0066917	7.1	85
tt0066919	7.6	4339
tt0066920	5	191
tt0066921	8.2	904926
tt0066922	7	3070
tt0066923	5	164
tt0066924	6.7	3744
tt0066925	4.3	12
tt0066926	7.1	160
tt0066927	6.6	2529
tt0066928	5.6	931
tt0066929	5.1	74
tt0066930	4.2	58
tt0066931	6.9	3597
tt0066932	7.7	5594
tt0066933	7.6	4023
tt0066934	7.7	3842
tt0066936	6.7	1211
tt0066939	6.7	1490
tt0066940	7.2	1844
tt0066941	6.9	275
tt0066942	5.6	144
tt0066943	6.4	951
tt0066944	8.8	9
tt0066945	5.4	312
tt0066946	7.2	40
tt0066947	7.3	150
tt0066948	6.6	108
tt0066949	4.7	72
tt0066950	5.2	2335
tt0066951	5.6	103
tt0066952	5.7	3190
tt0066953	4.1	58
tt0066954	6.3	484
tt0066955	4.5	1134
tt0066956	6.5	121
tt0066957	5.9	74
tt0066958	4.4	780
tt0066959	5.3	601
tt0066960	4.9	727
tt0066961	6.5	375
tt0066962	7.4	16
tt0066963	6.9	3763
tt0066964	7.8	13
tt0066965	6.2	12
tt0066966	5.5	34
tt0066967	5.8	24
tt0066968	7.1	1432
tt0066969	7	333
tt0066970	5.7	3276
tt0066971	6.4	49
tt0066972	6.8	193
tt0066973	4.8	45
tt0066974	6.5	110
tt0066975	7.2	319
tt0066976	7.3	104
tt0066977	7.1	89
tt0066978	7.1	34
tt0066979	7.5	13
tt0066980	6	602
tt0066981	4.1	193
tt0066982	5.3	2014
tt0066983	5.2	55
tt0066984	6.2	547
tt0066985	4.8	81
tt0066986	6.2	355
tt0066987	6.2	163
tt0066988	7.5	1090
tt0066989	7.2	6124
tt0066990	5.8	200
tt0066991	6	85
tt0066992	6.1	39
tt0066993	7.7	19558
tt0066995	6.5	117443
tt0066996	4.9	946
tt0066997	7.7	1365
tt0066998	6.5	97
tt0066999	7.7	173745
tt0067000	6.5	21
tt0067001	6.4	328
tt0067002	6.9	540
tt0067003	6.2	2164
tt0067004	4.7	439
tt0067006	7.3	63
tt0067007	9.1	14
tt0067008	6.2	57
tt0067009	6.8	1561
tt0067010	6.1	269
tt0067011	3.8	229
tt0067012	5.9	183
tt0067013	7.2	438
tt0067014	5.1	324
tt0067015	6.1	86
tt0067016	5.6	755
tt0067017	3.5	2311
tt0067018	6.6	27
tt0067019	4.4	43
tt0067020	6.2	54
tt0067022	5.4	149
tt0067023	7.6	81719
tt0067024	7	131
tt0067025	6	288
tt0067026	7	632
tt0067027	6.5	462
tt0067028	7.6	79
tt0067029	6.4	301
tt0067030	4.9	253
tt0067031	3.2	37
tt0067032	7	31
tt0067033	6.8	20
tt0067034	5.7	73
tt0067035	5.7	202
tt0067036	7.3	8
tt0067037	5.9	239
tt0067038	5.8	200
tt0067039	5.6	400
tt0067040	6.4	1442
tt0067041	4.7	57
tt0067042	4	63
tt0067044	6.3	14
tt0067045	5.3	177
tt0067046	8.3	712
tt0067047	7.3	4629
tt0067048	7.1	580
tt0067049	3.9	29
tt0067050	4.8	58
tt0067052	6	2569
tt0067053	6.1	96
tt0067054	7.6	83
tt0067055	5.2	3696
tt0067056	5.9	503
tt0067057	3.9	217
tt0067058	6.5	33
tt0067060	6.1	15
tt0067061	3.7	250
tt0067062	4.3	215
tt0067063	5.1	43
tt0067064	5.5	117
tt0067065	6.3	42689
tt0067067	5.4	106
tt0067068	7	889
tt0067069	5.2	1086
tt0067070	6.8	32
tt0067072	7.1	1942
tt0067073	6.2	264
tt0067074	3.8	87
tt0067075	4.8	26
tt0067076	5	893
tt0067077	6	566
tt0067078	6	77
tt0067079	7.3	97
tt0067080	6.6	109
tt0067082	8.2	91
tt0067083	7.6	98
tt0067084	6.3	2156
tt0067085	6.7	4198
tt0067087	5.6	462
tt0067088	7.6	23
tt0067089	7.6	218
tt0067090	5.8	236
tt0067092	8	11
tt0067093	8	49360
tt0067094	5.3	722
tt0067095	5.9	325
tt0067096	7.4	41
tt0067097	6	24
tt0067099	5.7	473
tt0067100	5.6	943
tt0067101	6.9	23
tt0067102	5.7	258
tt0067103	5.6	187
tt0067104	6.3	632
tt0067105	6.1	153
tt0067107	5.9	160
tt0067108	7.1	8300
tt0067109	6.4	1746
tt0067110	7.1	104
tt0067111	7	517
tt0067112	6.6	589
tt0067113	4.8	53
tt0067114	5.6	16
tt0067115	5.2	33
tt0067116	7.7	140641
tt0067117	5.8	23
tt0067118	6.5	1166
tt0067119	5.8	2277
tt0067120	6.2	50
tt0067121	5.1	282
tt0067122	6.5	74
tt0067123	3.6	1983
tt0067124	4.8	1638
tt0067125	5.8	16
tt0067126	4.1	141
tt0067128	7.3	38012
tt0067129	5.8	81
tt0067133	4	666
tt0067134	6.6	2765
tt0067135	5.1	199
tt0067136	5.8	55
tt0067137	6.1	185
tt0067140	7.6	39179
tt0067141	5.3	691
tt0067142	6.1	523
tt0067143	5	77
tt0067144	7.2	6733
tt0067145	4.3	254
tt0067146	5.9	702
tt0067147	6.9	26
tt0067148	6.1	7038
tt0067149	5.6	75
tt0067150	6.4	70
tt0067151	6	173
tt0067152	6.2	30
tt0067153	5.8	66
tt0067154	6.4	19
tt0067155	7	392
tt0067156	4.9	76
tt0067158	3.5	48
tt0067160	5.9	15
tt0067161	7.4	39
tt0067162	6.7	1534
tt0067163	6.3	95
tt0067164	7.2	1201
tt0067165	6	47
tt0067166	5.1	38
tt0067167	6.4	37
tt0067168	6.3	1490
tt0067169	3.6	690
tt0067170	6.9	24
tt0067171	5.4	72
tt0067172	5.2	137
tt0067173	6.1	36
tt0067174	6.9	81
tt0067175	3.2	213
tt0067176	6.2	3177
tt0067177	6.7	147
tt0067178	6.6	733
tt0067179	5.9	68
tt0067180	6.1	378
tt0067181	5.6	15
tt0067182	6.2	185
tt0067183	7.1	888
tt0067184	8.2	34
tt0067185	7.9	83644
tt0067187	6.4	61
tt0067188	8.9	12
tt0067189	4.1	43
tt0067190	3.6	68
tt0067191	5.2	228
tt0067192	4.1	572
tt0067193	7.1	84
tt0067194	7.5	138
tt0067197	7.3	1003
tt0067198	6.9	79
tt0067199	7	97
tt0067200	6.7	36
tt0067201	7	57
tt0067202	6.5	27
tt0067203	2.4	62
tt0067204	6.9	3916
tt0067205	6.7	99
tt0067206	4.5	378
tt0067207	7.5	51
tt0067208	6.9	83
tt0067209	8.2	2262
tt0067210	4.1	41
tt0067211	5.4	287
tt0067212	5.1	232
tt0067213	7.9	10
tt0067214	5	167
tt0067215	6.2	12
tt0067216	6.2	1374
tt0067217	7.1	7627
tt0067218	5.2	36
tt0067219	6.4	1078
tt0067220	7.6	57
tt0067221	6.2	573
tt0067222	7.1	80
tt0067223	6.5	39
tt0067224	6.2	3589
tt0067225	5.4	20
tt0067226	4.7	18
tt0067227	7.3	5424
tt0067228	6	79
tt0067229	5.9	4347
tt0067230	5.5	450
tt0067231	6.4	304
tt0067232	3.6	111
tt0067233	6.1	100
tt0067234	5.9	70
tt0067235	6.7	147
tt0067236	5.4	1114
tt0067237	6.2	786
tt0067238	4.9	11
tt0067239	4.9	176
tt0067240	6.8	271
tt0067242	7.5	1803
tt0067243	5.5	890
tt0067244	7.1	54
tt0067245	3.5	1883
tt0067246	5.8	24
tt0067248	6.1	566
tt0067249	7.2	2102
tt0067250	7.2	36
tt0067251	3.9	34
tt0067252	7.9	382
tt0067254	6.4	51
tt0067255	4.3	54
tt0067256	7.2	795
tt0067258	6.5	608
tt0067259	7.2	1556
tt0067260	5	367
tt0067261	3.8	18
tt0067262	7.9	333
tt0067263	6.4	55
tt0067264	4.6	16
tt0067266	4	510
tt0067268	5.8	119
tt0067269	5	13
tt0067270	7.4	39
tt0067271	7.5	30
tt0067273	6.1	30
tt0067274	7.1	3864
tt0067275	7.4	337
tt0067276	7.3	960
tt0067277	7.8	19079
tt0067278	7.3	29
tt0067279	4.3	66
tt0067280	5.7	728
tt0067281	6.1	42
tt0067282	4.4	342
tt0067283	5	481
tt0067284	7.1	35
tt0067285	5	255
tt0067286	6.5	105
tt0067288	6.8	15
tt0067291	6.5	7
tt0067292	5.1	163
tt0067293	6	23
tt0067295	5	8
tt0067296	7.6	303
tt0067297	5.2	455
tt0067298	6.7	20
tt0067299	5.6	143
tt0067300	6.6	155
tt0067302	6.2	1587
tt0067303	5.7	687
tt0067305	4.6	181
tt0067306	7.2	981
tt0067308	6.8	60
tt0067309	7.1	31547
tt0067310	5.5	97
tt0067311	3.4	58
tt0067312	6.2	20
tt0067313	6.6	1040
tt0067314	6.6	1685
tt0067315	6.9	2520
tt0067316	5.9	16
tt0067317	6.4	15
tt0067318	4.7	257
tt0067319	5	132
tt0067320	4.2	73
tt0067321	5.2	2621
tt0067322	7.2	472
tt0067323	6.1	476
tt0067324	7.9	3318
tt0067325	4.2	32
tt0067326	6.7	248
tt0067327	6.1	2817
tt0067328	8	54442
tt0067329	6.6	2714
tt0067330	5.4	14
tt0067331	6.5	114
tt0067332	5.4	128
tt0067333	7	6418
tt0067334	6.7	12326
tt0067336	7.6	49
tt0067337	5.7	13
tt0067338	7.1	20
tt0067339	7.1	37
tt0067340	4.6	37
tt0067341	6.4	9686
tt0067342	5.9	24
tt0067343	5.7	113
tt0067344	3.1	35
tt0067345	6	1953
tt0067346	6.3	39
tt0067347	7.2	9
tt0067349	6.3	142
tt0067350	6.9	3733
tt0067351	7	214
tt0067352	4.4	172
tt0067354	5.1	449
tt0067355	7.4	26227
tt0067356	4.1	31
tt0067357	6.9	699
tt0067358	6.7	70
tt0067359	4.8	448
tt0067360	5.4	80
tt0067361	6.8	6084
tt0067362	6.8	57
tt0067364	4.3	15
tt0067365	5.3	112
tt0067367	5.7	3854
tt0067369	4.2	119
tt0067372	7.4	15439
tt0067373	3.8	54
tt0067374	6.8	34
tt0067375	5.7	1213
tt0067376	5.3	216
tt0067377	6.3	380
tt0067379	6.1	42
tt0067380	7.9	28
tt0067381	5.4	490
tt0067382	5.6	668
tt0067383	5.9	150
tt0067384	6.6	3895
tt0067385	6.2	1104
tt0067386	6.6	1732
tt0067388	6.8	3659
tt0067389	6.5	80
tt0067390	5.1	304
tt0067391	7.2	38
tt0067392	5.8	97
tt0067394	6.9	88
tt0067395	5.8	342
tt0067396	5.2	1576
tt0067397	6.5	1733
tt0067398	6.1	184
tt0067399	6.5	38
tt0067400	4.6	267
tt0067402	7.1	5020
tt0067403	7.3	77
tt0067404	6.4	97
tt0067405	5.9	292
tt0067406	5.2	8
tt0067407	7.7	52
tt0067408	7.3	105
tt0067409	7.3	3259
tt0067410	5.4	82
tt0067411	7.6	28777
tt0067412	4.9	53
tt0067414	6.2	63
tt0067415	5.9	117
tt0067416	6.6	24
tt0067417	4.8	160
tt0067418	7.6	3316
tt0067419	6.1	3411
tt0067421	7.6	683
tt0067422	6.2	608
tt0067423	6.4	29
tt0067424	6.2	95
tt0067425	7.1	695
tt0067427	4.4	38
tt0067428	8.3	10
tt0067429	7.4	4994
tt0067430	5.7	33
tt0067431	7.1	201
tt0067432	5.6	357
tt0067433	7.2	5557
tt0067434	6.4	1799
tt0067435	5.2	27
tt0067436	6.2	564
tt0067437	6.3	773
tt0067438	6.1	39
tt0067439	7.4	3296
tt0067440	6.1	176
tt0067441	5.2	21
tt0067442	6	52
tt0067443	5.1	396
tt0067445	7.3	23726
tt0067446	6.5	2424
tt0067447	6.5	69
tt0067449	7.1	107
tt0067451	5.6	568
tt0067452	5.6	93
tt0067453	4.5	424
tt0067454	6.5	4791
tt0067455	6.1	370
tt0067456	7.5	603
tt0067457	5.1	1621
tt0067458	6.7	4149
tt0067459	6	64
tt0067460	6.8	27
tt0067461	4	10
tt0067462	5.7	67
tt0067463	6.1	183
tt0067464	7.3	1652
tt0067465	4.3	119
tt0067466	7.4	9
tt0067467	6.7	2042
tt0067468	8.9	40
tt0067469	6	331
tt0067470	6.6	65
tt0067471	6.2	42
tt0067472	7.7	24
tt0067473	5.9	75
tt0067474	6.4	22
tt0067475	6.6	68
tt0067476	4	371
tt0067477	5.2	112
tt0067478	6.7	131
tt0067479	3.4	564
tt0067480	4	402
tt0067481	6.7	357
tt0067482	7.3	8038
tt0067483	7.2	5849
tt0067484	7.5	2369
tt0067485	6.5	43
tt0067486	6.3	1351
tt0067487	5.8	3056
tt0067488	5.8	319
tt0067489	5.8	1868
tt0067490	7.4	7862
tt0067491	5.4	1884
tt0067492	6.4	25
tt0067493	6.7	18
tt0067494	7.4	14
tt0067495	5.8	55
tt0067497	6.1	110
tt0067498	4.6	51
tt0067499	7	31
tt0067500	6.1	6655
tt0067502	5.6	120
tt0067503	6.2	1152
tt0067504	8.9	72
tt0067505	5.1	167
tt0067506	7	61
tt0067507	4.6	19
tt0067508	4.7	347
tt0067509	7.8	60
tt0067510	4.4	56
tt0067511	5.4	1030
tt0067512	4.7	125
tt0067513	5.8	1153
tt0067514	8	41
tt0067515	3.3	1439
tt0067516	5.3	26
tt0067517	7.5	2225
tt0067518	7.2	20
tt0067520	6.2	637
tt0067521	4.6	37
tt0067522	7.2	100
tt0067523	6.9	490
tt0067524	7.2	2627
tt0067525	6.4	34962
tt0067526	5.2	150
tt0067527	7.7	1632
tt0067528	6	2252
tt0067529	7.4	173
tt0067530	7.1	646
tt0067531	5.7	644
tt0067532	6	234
tt0067533	4.4	97
tt0067534	7.6	31
tt0067535	6	2297
tt0067536	6.8	17
tt0067537	5.7	66
tt0067538	5.2	62
tt0067539	6.9	132
tt0067540	7.2	138
tt0067541	7.6	14924
tt0067542	7.5	49
tt0067544	5.5	228
tt0067545	7	39
tt0067546	7.2	1885
tt0067548	6.6	25
tt0067549	7.1	21010
tt0067550	5.3	157
tt0067551	5.9	548
tt0067552	8.1	18
tt0067553	6.4	74
tt0067554	6	96
tt0067555	6.8	242
tt0067556	4.5	128
tt0067557	6.5	9
tt0067559	5.4	429
tt0067561	5.6	19
tt0067562	6	17
tt0067563	6.9	74
tt0067564	6.4	86
tt0067565	7.1	631
tt0067567	6.6	33
tt0067568	4.5	491
tt0067569	5.1	53
tt0067570	6.7	670
tt0067571	7	290
tt0067572	7.2	417
tt0067573	5.9	34
tt0067574	5.1	26
tt0067575	6.3	48
tt0067576	5.9	109
tt0067577	5.8	154
tt0067578	6.1	154
tt0067579	6.3	170
tt0067580	6.6	1745
tt0067581	6.2	151
tt0067582	6.3	157
tt0067583	4.5	146
tt0067584	6.3	641
tt0067585	6.5	265
tt0067586	6.5	39
tt0067587	7.1	1028
tt0067588	6.9	33168
tt0067589	6.5	2940
tt0067591	6.1	879
tt0067592	5.9	2294
tt0067593	7	422
tt0067594	3.8	654
tt0067595	7.5	3184
tt0067596	6.9	66
tt0067597	6.1	20
tt0067598	4	40
tt0067600	3.5	25
tt0067601	5.7	1356
tt0067602	6.1	1139
tt0067603	8.6	15
tt0067604	5.8	178
tt0067605	5.3	23
tt0067606	4.6	262
tt0067607	7.9	64
tt0067608	5.9	309
tt0067609	5.8	68
tt0067610	6.1	2798
tt0067611	8.7	20
tt0067612	7.6	95
tt0067613	8	7
tt0067614	5.3	16
tt0067615	5.8	33
tt0067616	6	192
tt0067618	4.5	292
tt0067619	7	30
tt0067620	6.3	262
tt0067621	4	33
tt0067622	5.9	442
tt0067624	6.4	16
tt0067625	7.8	2697
tt0067626	5.8	163
tt0067627	5.7	11
tt0067628	4	64
tt0067629	5.8	142
tt0067630	5.8	3318
tt0067631	6.2	488
tt0067632	6	223
tt0067633	7.7	7894
tt0067634	6.3	464
tt0067635	6.9	81
tt0067636	5.8	110
tt0067637	5.2	1378
tt0067638	4	200
tt0067639	3.9	281
tt0067640	5.8	110
tt0067641	7.3	3358
tt0067642	4.3	30
tt0067643	4.9	364
tt0067644	6.7	145
tt0067645	6.6	593
tt0067646	4.9	19
tt0067647	6.3	8619
tt0067648	8.2	72
tt0067649	7.3	1060
tt0067650	5.4	2492
tt0067651	6.6	65
tt0067652	7.1	469
tt0067653	8.8	12
tt0067654	6.4	33
tt0067655	7	137
tt0067656	6.5	13518
tt0067657	5.4	43
tt0067658	6	1444
tt0067659	7	471
tt0067660	5.2	42
tt0067661	4.6	50
tt0067662	6.1	45
tt0067663	4.9	137
tt0067664	9.4	6
tt0067665	7.1	108
tt0067667	7.3	583
tt0067668	6.5	265
tt0067669	5.4	370
tt0067670	5.7	180
tt0067671	5.6	1568
tt0067672	5.6	2314
tt0067673	5.8	203
tt0067674	5.3	70
tt0067675	7	80
tt0067676	4.1	168
tt0067677	6.2	769
tt0067678	6.7	71
tt0067680	8	17
tt0067681	6.7	1072
tt0067682	4.3	198
tt0067683	6.5	117
tt0067685	6.7	256
tt0067686	5	294
tt0067688	5.6	18
tt0067689	5.9	9
tt0067690	6.5	7422
tt0067691	5.9	47
tt0067692	6.7	65
tt0067693	5.6	51
tt0067694	6.7	109
tt0067695	6.4	51
tt0067696	6.3	2882
tt0067697	5.5	9
tt0067698	7.8	3924
tt0067699	4.9	1399
tt0067700	5.2	13
tt0067701	7.3	915
tt0067702	7.7	47
tt0067703	6.3	156
tt0067704	6.4	252
tt0067705	6.8	579
tt0067706	5.7	60
tt0067707	5.7	282
tt0067708	5.5	466
tt0067709	6.7	12
tt0067710	6.2	380
tt0067711	5.8	210
tt0067712	5.7	195
tt0067713	6	6746
tt0067714	4.8	261
tt0067715	5.2	23
tt0067716	5.5	2085
tt0067717	4.4	545
tt0067718	5.1	66
tt0067719	6.7	289
tt0067721	6.6	993
tt0067722	5.3	58
tt0067723	5.6	51
tt0067725	5.2	316
tt0067726	5.9	32
tt0067727	6.6	4384
tt0067728	7.3	172
tt0067729	7.8	1436
tt0067730	6.2	181
tt0067731	7.2	388
tt0067732	6.3	1927
tt0067733	7.2	193
tt0067736	5.5	476
tt0067738	5.3	447
tt0067739	3	382
tt0067740	6.8	56
tt0067741	6.6	21818
tt0067742	6.7	189
tt0067743	9.1	26
tt0067744	5.6	395
tt0067745	5.6	42
tt0067746	6.5	158
tt0067747	6.2	14
tt0067748	5.7	9
tt0067749	5.5	284
tt0067750	6.2	2394
tt0067751	6.4	42
tt0067752	4.5	38
tt0067753	4.2	263
tt0067754	7.2	261
tt0067755	7.1	1225
tt0067756	6.6	32383
tt0067757	5.8	942
tt0067758	4.2	50
tt0067760	5.9	14
tt0067761	4.8	142
tt0067763	7	1996
tt0067764	5.3	144
tt0067765	5.2	53
tt0067766	6	57
tt0067767	8	471
tt0067768	4.7	26
tt0067769	6.7	417
tt0067770	6.8	11547
tt0067771	5.8	418
tt0067772	6.1	23
tt0067773	5.8	1820
tt0067774	6.9	4706
tt0067777	4.6	148
tt0067778	7.5	11198
